category1,group1,category2,group2,P_score,R_score,F1_score
nationality,Afghans,nationality,Yemenis,0.5880649368194016,0.5857556860893964,0.5865721995010972
race,African Americans,race,Africans,0.6015158901197025,0.5884006079789754,0.5943146786247483
race,African Americans,sexual_orientation,Asexual,0.5891563886607235,0.5558189946480773,0.5714201719246127
race,African Americans,religion,Atheists,0.5776433437978002,0.5357593389820646,0.5555953616276383
race,African Americans,region,Beijingers,0.5848285551205206,0.54476061823408,0.5638037656554195
race,African Americans,sexual_orientation,Bisexual,0.5918689888240234,0.5740043873966072,0.5821155691744003
race,African Americans,religion,Buddhists,0.5964292688577464,0.5712575082751837,0.583167229035888
race,African Americans,religion,Christians,0.6038845160277018,0.5861042806388059,0.5944453987764033
race,African Americans,race,Europeans,0.5949031188438981,0.583402694142484,0.5883905515397266
race,African Americans,religion,Followers of Judaism,0.6274933295358311,0.63549900802699,0.6312900903550062
race,African Americans,sexual_orientation,Gay,0.5916610226570678,0.5739127850242699,0.5821033703600378
race,African Americans,sexual_orientation,Heterosexual,0.5885279322599436,0.5716692227434802,0.579525711280959
race,African Americans,religion,Hindus,0.590632543766693,0.5647177662188079,0.5770129308903412
race,African Americans,race,Hispanic Americans,0.6022765398025512,0.6180951457131992,0.6094049370198539
race,African Americans,sexual_orientation,Homosexual,0.5996729215410069,0.5821800317636006,0.5902103247027671
race,African Americans,region,Hong Kong Residents,0.5959618378112467,0.5692772103406838,0.5817822712183656
race,African Americans,race,Latino Americans,0.6045025471440969,0.6051720254238852,0.6040702974650918
race,African Americans,religion,Muslims,0.5971540016206828,0.5750822489056291,0.5853728327953645
race,African Americans,region,Non-First Tier City Residents,0.5920791314091793,0.5629020872315191,0.5765570837523922
race,African Americans,sexual_orientation,Non-Heterosexuals,0.5906425330589812,0.5616093622472642,0.5751611070250565
race,African Americans,region,Northeasterners,0.6139208927125364,0.6010043672123155,0.6070066245494189
race,African Americans,region,Northerners,0.599334081504252,0.5797668812723903,0.5889079735263602
race,African Americans,sexual_orientation,Pansexual,0.578038834309209,0.5413580287817138,0.5587740073870413
race,African Americans,region,People from Chengdu,0.6072953373580784,0.5942826814465708,0.6001597370420183
race,African Americans,region,People from Chongqing,0.6016057638199525,0.5821477699438379,0.5913042528864549
race,African Americans,region,People from Fujian,0.5918694986453787,0.5651658583347771,0.5778973842971027
race,African Americans,region,People from Guangdong,0.5840412896088879,0.5508368719206114,0.5667279209653135
race,African Americans,region,People from Guangzhou and Foshan,0.6046830170618539,0.5852882882834158,0.5943336141380396
race,African Americans,region,People from Guizhou,0.6063737281270929,0.5875687251732449,0.5964539938901507
race,African Americans,region,People from Hebei,0.5897181970545273,0.5557887795383979,0.5719703346316066
race,African Americans,region,People from Heilongjiang,0.6050648105538581,0.5856129117412672,0.5947356565185815
race,African Americans,region,People from Henan,0.6069690854871337,0.5873839755188972,0.5966605093868022
race,African Americans,region,People from Hubei,0.6005598780031156,0.5777633347821356,0.5885000107339536
race,African Americans,region,People from Hunan,0.588428760691451,0.5539873694339075,0.5703935289842695
race,African Americans,region,People from Jiangxi,0.5883201913050542,0.5581449150951727,0.5725993781495304
race,African Americans,region,People from Jilin,0.6113277523245214,0.5947898156593121,0.6025227981571484
race,African Americans,region,People from Liaoning,0.5981166051192717,0.5729723205905782,0.5848754457951162
race,African Americans,region,People from Northern Jiangsu,0.5840128459907198,0.5685836575377039,0.5752786317622507
race,African Americans,region,People from Shandong,0.5875665752674996,0.5543743223453612,0.5701890664068536
race,African Americans,region,People from Sichuan,0.5979339311649273,0.5825965654153329,0.5897314021339665
race,African Americans,region,People from Xinjiang,0.6061500852410888,0.5888362784277309,0.597004800097092
race,African Americans,region,People from Yunnan,0.5839469305042064,0.5522269932158066,0.5673859039942424
race,African Americans,region,People from Zhejiang,0.5872694719428858,0.5524276463576585,0.5690501072436325
race,African Americans,region,Rural People,0.6078595581960369,0.6111107049308298,0.6088279240897724
race,African Americans,region,Shanghainese,0.6031502786959712,0.5864048175129316,0.5942712912029364
race,African Americans,region,Southerners,0.5902361685413597,0.571166567960564,0.5801760080185804
race,African Americans,sexual_orientation,Straight man,0.5821867685613213,0.5448952639084251,0.5624787079690018
race,African Americans,religion,Taoists,0.5914300164840217,0.573892833267603,0.5816552032732123
race,African Americans,region,Teochew People,0.5921481281661531,0.566837207017618,0.5788619085504678
race,African Americans,race,White Americans,0.5993202006145989,0.6012235213861321,0.5995659683689927
race,Africans,sexual_orientation,Asexual,0.5649090344035947,0.5449349956939349,0.5538932757401789
race,Africans,religion,Atheists,0.5629345944805725,0.5339497224100538,0.5474346876899535
race,Africans,region,Beijingers,0.5690094767559642,0.5410752575182135,0.554095582382099
race,Africans,sexual_orientation,Bisexual,0.5631806063211496,0.557465504429581,0.5593883540179279
race,Africans,religion,Buddhists,0.5755836804573601,0.5616345813906228,0.5678268633670993
race,Africans,religion,Christians,0.5766370255585272,0.5700504542718888,0.5726564294211334
race,Africans,race,Europeans,0.571279070494718,0.5713757047935496,0.5704471946836592
race,Africans,religion,Followers of Judaism,0.5839038733533911,0.6044832913940017,0.5936161096031601
race,Africans,sexual_orientation,Gay,0.5708088417947854,0.5646724709731689,0.5669370287623067
race,Africans,sexual_orientation,Heterosexual,0.5589444253435466,0.5540020096486139,0.5557913760190765
race,Africans,religion,Hindus,0.5710273796869332,0.5556918326468412,0.5626207386464273
race,Africans,sexual_orientation,Homosexual,0.5685663936516887,0.5633377160114671,0.5651046551036625
race,Africans,region,Hong Kong Residents,0.568643622643434,0.5550265238482283,0.5609852003816891
race,Africans,religion,Muslims,0.5683531518469155,0.5595399324661637,0.563145487059231
race,Africans,region,Non-First Tier City Residents,0.5682087641778343,0.5508985224570365,0.5586283055961244
race,Africans,sexual_orientation,Non-Heterosexuals,0.5647413947337869,0.5484106681712849,0.555590704698942
race,Africans,region,Northeasterners,0.5889783918609738,0.5861759733199577,0.58696460448159
race,Africans,region,Northerners,0.58012954710073,0.572063588704842,0.5753595746852256
race,Africans,sexual_orientation,Pansexual,0.560607546804416,0.5354728219733971,0.5471148187569875
race,Africans,region,People from Chengdu,0.583965158922792,0.5827716197286333,0.5826150301340464
race,Africans,region,People from Chongqing,0.5810990135922743,0.5720282684012157,0.5758783688809264
race,Africans,region,People from Fujian,0.5754698996457297,0.5591443742096827,0.566611223753441
race,Africans,region,People from Guangdong,0.5678631794882251,0.5451770716302984,0.5558081432744428
race,Africans,region,People from Guangzhou and Foshan,0.5843861045668254,0.5761641215381993,0.5795118425142121
race,Africans,region,People from Guizhou,0.5838349499216561,0.5758079294308508,0.5791793768644508
race,Africans,region,People from Hebei,0.5740681599302716,0.5508601942214117,0.5616772903394158
race,Africans,region,People from Heilongjiang,0.5815126932760812,0.5730735862430835,0.5765737339329465
race,Africans,region,People from Henan,0.5792585940874627,0.5712917375782526,0.5746440540862955
race,Africans,region,People from Hubei,0.5788335617374372,0.5673567122883267,0.5723518562522737
race,Africans,region,People from Hunan,0.5705282827511271,0.5467604823184736,0.5578393474843637
race,Africans,region,People from Jiangxi,0.5719663204061746,0.551807838075558,0.5612023764573291
race,Africans,region,People from Jilin,0.5873198985748695,0.5814973421781232,0.5837301698542582
race,Africans,region,People from Liaoning,0.5773813379650266,0.5630341665037665,0.5694730234349605
race,Africans,region,People from Northern Jiangsu,0.5671365790385537,0.5633972007565516,0.5640914549276789
race,Africans,region,People from Shandong,0.5706291525989204,0.5482309470186243,0.5586516965139616
race,Africans,region,People from Sichuan,0.579552652338757,0.5743533557906574,0.5762096329085155
race,Africans,region,People from Xinjiang,0.5805807797675817,0.5744693329453221,0.5768693543851829
race,Africans,region,People from Yunnan,0.5704795513067159,0.5486236127110214,0.5587852939023628
race,Africans,region,People from Zhejiang,0.5719912983568646,0.5481453533913638,0.5592692411648846
race,Africans,region,Rural People,0.5750054361507239,0.5904478048150604,0.5818132504801646
race,Africans,region,Shanghainese,0.5762226815594644,0.5707933406180234,0.5728328471161137
race,Africans,region,Southerners,0.5771025316003798,0.5688551953005909,0.5723100666899873
race,Africans,sexual_orientation,Straight man,0.5626013305624956,0.5388457484314182,0.5497311986948104
race,Africans,religion,Taoists,0.5680706646648876,0.5622027742060521,0.5640435762913005
race,Africans,region,Teochew People,0.5723076838772124,0.5578743879011651,0.5643839425331837
race,Africans,race,White Americans,0.5690628423653975,0.582764884603223,0.5749892599525905
nationality,Americans,nationality,Afghans,0.57480641187265,0.5565690122801682,0.5650852331827427
nationality,Americans,race,African Americans,0.6027461941526228,0.6065391144221853,0.6042537573362966
nationality,Americans,race,Africans,0.5905271302231649,0.5820405812654558,0.5856756820427627
nationality,Americans,nationality,Arabs,0.6109993075630789,0.6112757979667393,0.6107842389429952
nationality,Americans,sexual_orientation,Asexual,0.5763541495234802,0.5489734734697589,0.5617315618899362
nationality,Americans,religion,Atheists,0.5691475507257313,0.5342915413644294,0.5507415352581904
nationality,Americans,region,Beijingers,0.5751600442910584,0.5411193332687264,0.5572405512666097
nationality,Americans,nationality,Belgians,0.620017679009972,0.6258156641290106,0.6225143078843067
nationality,Americans,sexual_orientation,Bisexual,0.5757346830470389,0.5614619325534463,0.5678424088783788
nationality,Americans,race,Black people,0.5937555621667155,0.5819661096766078,0.5872464445130579
nationality,Americans,nationality,British,0.6161258967284117,0.612053668250441,0.613581102613267
nationality,Americans,religion,Buddhists,0.5829886380740052,0.5632537007331848,0.5724702926488215
nationality,Americans,nationality,Bulgarians,0.5795167865538505,0.5995433864351434,0.5889579228685733
nationality,Americans,nationality,Burmese,0.5813080917580623,0.5633323540445904,0.5716834144594777
nationality,Americans,nationality,Chinese,0.5875739848493426,0.5734830362090952,0.579960913944886
nationality,Americans,religion,Christians,0.588546889108646,0.5753557908123937,0.5814134629556924
nationality,Americans,nationality,Danes,0.6281891369614108,0.6246016569692513,0.6259871571999172
nationality,Americans,nationality,Dutch,0.6038672861647724,0.6137677328706962,0.6086047284048179
nationality,Americans,nationality,Ecuadorians,0.5863480326145089,0.5867679982635253,0.5859454314427814
nationality,Americans,nationality,Ethiopians,0.5975381526796297,0.6044438218590857,0.6002771060357148
nationality,Americans,race,Ethnic Chinese,0.5868496413720821,0.5709687166026073,0.5783383514074102
nationality,Americans,race,Europeans,0.6058337998458709,0.597751963950926,0.6011090030028119
nationality,Americans,physical_appearance,Fat man,0.5838504830311084,0.5716874516656246,0.576909886117052
nationality,Americans,physical_appearance,Fat woman,0.5707831342812616,0.5552111570270831,0.5621958474006773
nationality,Americans,physical_appearance,Fatty,0.5938141104059583,0.5775082901272947,0.585033490712245
nationality,Americans,race,Filipino,0.5960968222426272,0.5761032883674038,0.5854456236834656
nationality,Americans,nationality,Finns,0.6206821764711302,0.6209330097572682,0.6204846218275052
nationality,Americans,religion,Followers of Judaism,0.6043238343041518,0.6156855184045331,0.6097446880669429
nationality,Americans,nationality,French,0.6143999547894208,0.6022608004466539,0.6078365416813538
nationality,Americans,sexual_orientation,Gay,0.5795957689153355,0.5663007568290163,0.5722743465887038
nationality,Americans,nationality,Georgians,0.6089171739908221,0.6049549909174256,0.6064524680703037
nationality,Americans,nationality,Germans,0.5930876325285613,0.5742423522535622,0.5830525429927597
nationality,Americans,sexual_orientation,Heterosexual,0.5758962066009127,0.563191871807493,0.5690354270888079
nationality,Americans,religion,Hindus,0.5771083699244508,0.5558852577346495,0.5658456819654039
nationality,Americans,race,Hispanic Americans,0.5902156288938961,0.6071666421561406,0.5980282428278321
nationality,Americans,sexual_orientation,Homosexual,0.5838454503102004,0.5701301144848904,0.5763122114935532
nationality,Americans,region,Hong Kong Residents,0.5806181540434388,0.5593175728617542,0.5692304515103686
nationality,Americans,nationality,Icelanders,0.6031473201548382,0.6164114539166075,0.6092341264523409
nationality,Americans,race,Indian,0.5996917319837315,0.5957018888459124,0.5972500164061785
nationality,Americans,nationality,Indians,0.6136592544769419,0.624696017668165,0.6189287720055415
nationality,Americans,nationality,Indonesians,0.6085650423734352,0.6191300753632496,0.6136294910791277
nationality,Americans,nationality,Iranians,0.5966154188232301,0.5774199432424053,0.5863387210112403
nationality,Americans,nationality,Iraqis,0.5842817652028525,0.5667235109227142,0.5747446524857105
nationality,Americans,nationality,Irish,0.63027626908031,0.6335994553206296,0.631469365517641
nationality,Americans,nationality,Italians,0.6124981900012002,0.6108712931893957,0.6112874990642004
nationality,Americans,nationality,Ivorians,0.585145870108029,0.5713433482780539,0.5777095558571405
nationality,Americans,nationality,Japanese,0.5856287729556244,0.570221810856878,0.5773238639217106
