category1,group1,category2,group2,P_score,R_score,F1_score
nationality,Afghans,nationality,Yemenis,0.61646306084262,0.603562522085026,0.609606640206443
race,African Americans,race,Africans,0.595044022715754,0.6039605175455411,0.5988576268984211
race,African Americans,sexual_orientation,Asexual,0.5592353107437255,0.57981058304272,0.5687247868757399
race,African Americans,religion,Atheists,0.5300207708511983,0.5670130906699298,0.547355811033879
race,African Americans,region,Beijingers,0.5633031918163652,0.5949788401744984,0.5783290463244474
race,African Americans,sexual_orientation,Bisexual,0.5658037637241583,0.5833254078533424,0.5739152035350171
race,African Americans,religion,Buddhists,0.5584379874094568,0.5895870194892691,0.5731396113983308
race,African Americans,religion,Christians,0.564528461198012,0.596962176197105,0.5797213176886241
race,African Americans,race,Europeans,0.5759759384224273,0.5945364777585949,0.5843493447131273
race,African Americans,religion,Followers of Judaism,0.5707541343094646,0.6057283193592864,0.5872860603574394
race,African Americans,sexual_orientation,Gay,0.5487719428208139,0.585538287943712,0.5657498337052487
race,African Americans,sexual_orientation,Heterosexual,0.5434744684383123,0.5718189241508843,0.5567445347204755
race,African Americans,religion,Hindus,0.5784763641011568,0.5843600471998438,0.580728260823238
race,African Americans,race,Hispanic Americans,0.5897542580094918,0.5977341900742243,0.5929606706534744
race,African Americans,sexual_orientation,Homosexual,0.5776057354637966,0.5788795146533257,0.577629596369278
race,African Americans,region,Hong Kong Residents,0.5989974146040659,0.6026583127748398,0.6004113241604396
race,African Americans,race,Latino Americans,0.5999930678949057,0.6016700898140585,0.6001914701570473
race,African Americans,religion,Muslims,0.5943994708451223,0.5848342323744739,0.5888762218532739
race,African Americans,region,Non-First Tier City Residents,0.5680015108366122,0.5981580663229771,0.5822044176388518
race,African Americans,sexual_orientation,Non-Heterosexuals,0.5732128787274454,0.5948718436792785,0.5833638684422362
race,African Americans,region,Northeasterners,0.5692363298696185,0.590578553638761,0.5792685829647004
race,African Americans,region,Northerners,0.5729008722897858,0.5904865408327147,0.5810826393421631
race,African Americans,sexual_orientation,Pansexual,0.5716332720922637,0.5811360618910631,0.5754805253432678
race,African Americans,region,People from Chengdu,0.575716444449118,0.5947117349557709,0.5846155174642975
race,African Americans,region,People from Chongqing,0.5658393429385291,0.5954104028750157,0.579839795626304
race,African Americans,region,People from Fujian,0.5838207686790312,0.5968832215275427,0.5897982187544055
race,African Americans,region,People from Guangdong,0.5731174243520004,0.5972195152833004,0.5843478293129892
race,African Americans,region,People from Guangzhou and Foshan,0.5877491666358194,0.6007543740743472,0.5936670699090133
race,African Americans,region,People from Guizhou,0.5950821200605193,0.5980544972299325,0.5961801899001253
race,African Americans,region,People from Hebei,0.597048792432225,0.6022148658122335,0.5992198846406407
race,African Americans,region,People from Heilongjiang,0.5853740748508957,0.5916802579888386,0.5878989351350208
race,African Americans,region,People from Henan,0.5902372272265942,0.6013589294717523,0.5952800696052377
race,African Americans,region,People from Hubei,0.5911211786194454,0.6101203450513264,0.599955754393623
race,African Americans,region,People from Hunan,0.5896673761284541,0.6072811957578811,0.5978171119235811
race,African Americans,region,People from Jiangxi,0.5922426735787164,0.6036514500020043,0.5973654400356232
race,African Americans,region,People from Jilin,0.592269336152329,0.600403680687859,0.5957336756602797
race,African Americans,region,People from Liaoning,0.5837587592962348,0.5997472437627521,0.5911194173090252
race,African Americans,region,People from Northern Jiangsu,0.5884446033725033,0.583198278259348,0.5846989544877979
race,African Americans,region,People from Shandong,0.5679011097830585,0.5885740256547248,0.5774496183096514
race,African Americans,region,People from Sichuan,0.584482706611992,0.5968932375778839,0.5901304295939258
race,African Americans,region,People from Xinjiang,0.5918296091166544,0.6012941783409059,0.5960849099505094
race,African Americans,region,People from Yunnan,0.5973252969964838,0.5989207395903516,0.5976712083477691
race,African Americans,region,People from Zhejiang,0.5840264496177134,0.6059247482705999,0.5941811405047022
race,African Americans,region,Rural People,0.5759582211998453,0.5920272178969153,0.5834467838972043
race,African Americans,region,Shanghainese,0.5652576908270518,0.6003066177103255,0.5817559444109599
race,African Americans,region,Southerners,0.5764504488876888,0.5976266200580295,0.5863405364278763
race,African Americans,sexual_orientation,Straight man,0.5796501915133189,0.5886037868324411,0.5835125130951089
race,African Americans,religion,Taoists,0.5723192780490083,0.578896315978921,0.5750510053646162
race,African Americans,region,Teochew People,0.5990985207371525,0.6015394686041652,0.5999007087391061
race,African Americans,race,White Americans,0.5912280763038481,0.5916619835277198,0.5906528542740176
race,Africans,sexual_orientation,Asexual,0.5606546974962666,0.5695737191254184,0.5644195173113119
race,Africans,religion,Atheists,0.5472719498515666,0.5739122401285279,0.5597064075571997
race,Africans,region,Beijingers,0.5870790428171555,0.6103338746974866,0.5980892218235466
race,Africans,sexual_orientation,Bisexual,0.564651815381683,0.5706658355523775,0.5670851699456021
race,Africans,religion,Buddhists,0.5836324924885323,0.6051774294764707,0.5937242280466087
race,Africans,religion,Christians,0.5885895690570275,0.611943818628788,0.5994363165150086
race,Africans,race,Europeans,0.6007985422719818,0.6115495492379333,0.6053139555823895
race,Africans,religion,Followers of Judaism,0.5908009422322115,0.6160086142304151,0.6026598201605721
race,Africans,sexual_orientation,Gay,0.5593407011539158,0.5857693738459299,0.5713847294035885
race,Africans,sexual_orientation,Heterosexual,0.5541148998520591,0.5720592178028039,0.5623448374445992
race,Africans,religion,Hindus,0.5988749446761277,0.5948146132545339,0.59612577950099
race,Africans,sexual_orientation,Homosexual,0.5777527976079263,0.5675833888783834,0.5719835481781891
race,Africans,region,Hong Kong Residents,0.6257352170490084,0.6215146365619841,0.6230935111287095
race,Africans,religion,Muslims,0.6199607105442771,0.601649484390186,0.609872477956944
race,Africans,region,Non-First Tier City Residents,0.5911508492012133,0.611476983147106,0.6006304644818964
race,Africans,sexual_orientation,Non-Heterosexuals,0.5720606820986551,0.5810087522236156,0.5759874875931179
race,Africans,region,Northeasterners,0.5894036679750397,0.6020112519108114,0.5951634160464718
race,Africans,region,Northerners,0.5989968703177414,0.6073434230332312,0.6026023910299205
race,Africans,sexual_orientation,Pansexual,0.5775714172973289,0.576318390197582,0.5760250046580762
race,Africans,region,People from Chengdu,0.5993842660661852,0.6098723843889801,0.6040838845727736
race,Africans,region,People from Chongqing,0.5865698002710722,0.6052164721532144,0.5953086560079153
race,Africans,region,People from Fujian,0.6027701935081771,0.6086306971206208,0.6051676524332678
race,Africans,region,People from Guangdong,0.5925258084792983,0.6072928679147453,0.5992142507298426
race,Africans,region,People from Guangzhou and Foshan,0.6090662459808367,0.6136106003765707,0.6107456957852399
race,Africans,region,People from Guizhou,0.6165503666482188,0.611348662826449,0.613421983377199
race,Africans,region,People from Hebei,0.6149618750260699,0.6110366587305353,0.6124873471756777
race,Africans,region,People from Heilongjiang,0.6068329973103002,0.6037292492597602,0.6046036593904791
race,Africans,region,People from Henan,0.6108796081354475,0.613234977882642,0.6115144174068402
race,Africans,region,People from Hubei,0.6113340030823435,0.6207457631826401,0.6154194319532031
race,Africans,region,People from Hunan,0.6056726689140002,0.6137086250597522,0.609085987508297
race,Africans,region,People from Jiangxi,0.6144194127193519,0.6173529987533887,0.6152801620108741
race,Africans,region,People from Jilin,0.6110422043868947,0.6103246296563792,0.6100548909060539
race,Africans,region,People from Liaoning,0.6047095306631591,0.6112837010166712,0.6073949773002554
race,Africans,region,People from Northern Jiangsu,0.6090087730787758,0.5961229351595936,0.6013164999775398
race,Africans,region,People from Shandong,0.5883784010114833,0.5998416734047425,0.5934058547529399
race,Africans,region,People from Sichuan,0.6037462449226624,0.6071381494402885,0.6049027789989089
race,Africans,region,People from Xinjiang,0.6163332462655725,0.6167823720585417,0.6160013791587617
race,Africans,region,People from Yunnan,0.6170864518183147,0.6101559780595839,0.6130608867767245
race,Africans,region,People from Zhejiang,0.6065864862140381,0.620320982139821,0.612742397482648
race,Africans,region,Rural People,0.599720558263043,0.6069634436733193,0.6028373628600031
race,Africans,region,Shanghainese,0.5842886527379354,0.6104809353748958,0.5965927796562512
race,Africans,region,Southerners,0.5978428253815288,0.6114873874045553,0.6040103317371437
race,Africans,sexual_orientation,Straight man,0.5961588256888919,0.5953843091865854,0.5951331236237098
race,Africans,religion,Taoists,0.5958761505890584,0.5944454968515513,0.5945791520070338
race,Africans,region,Teochew People,0.6197864430713224,0.6154163316026464,0.6170934999177048
race,Africans,race,White Americans,0.6041762626381836,0.5949032845521214,0.5986622691606031
nationality,Americans,nationality,Afghans,0.5906172341888859,0.5933860387475718,0.5917317462109384
nationality,Americans,race,African Americans,0.5918726876851113,0.5595584177072086,0.5746474848143638
nationality,Americans,race,Africans,0.6037055650903356,0.5809572186054928,0.591490364722198
nationality,Americans,nationality,Arabs,0.5913563753877368,0.5801459578531128,0.5851999599714668
nationality,Americans,sexual_orientation,Asexual,0.5753706777278258,0.5614979648468446,0.567705309178148
nationality,Americans,religion,Atheists,0.5654326623240953,0.5723905305892344,0.5684690120770204
nationality,Americans,region,Beijingers,0.5994808835997468,0.6002236147366818,0.5995371828831377
nationality,Americans,nationality,Belgians,0.6123531085456381,0.617311065148863,0.6144494065401717
nationality,Americans,sexual_orientation,Bisexual,0.5761011708429251,0.5601162252523911,0.5674135429912774
nationality,Americans,race,Black people,0.5934228035642805,0.5781933630254411,0.5848770069842515
nationality,Americans,nationality,British,0.5969156265121451,0.5862192727522366,0.5910744541045707
nationality,Americans,religion,Buddhists,0.5898309400813146,0.5902439215063274,0.5896423948178817
nationality,Americans,nationality,Bulgarians,0.6004247261299973,0.5971956134552048,0.598288798580567
nationality,Americans,nationality,Burmese,0.599619284787211,0.5776321725911259,0.5879717470245427
nationality,Americans,nationality,Chinese,0.6076122590355457,0.5959088205108567,0.6012204022752861
nationality,Americans,religion,Christians,0.5991554561470236,0.6000228775931257,0.5991136598267726
nationality,Americans,nationality,Danes,0.6096241532159703,0.5928695222362876,0.6004881897142955
nationality,Americans,nationality,Dutch,0.6012038003121104,0.5865161235242973,0.5931415798845309
nationality,Americans,nationality,Ecuadorians,0.6063048011135488,0.5960471728727931,0.600641190118733
nationality,Americans,nationality,Ethiopians,0.5990837096635785,0.6034542768661465,0.6008565205016306
nationality,Americans,race,Ethnic Chinese,0.6008764015776771,0.603038815515382,0.6015605017745576
nationality,Americans,race,Europeans,0.6008003578332571,0.5881827205568056,0.5937311214911581
nationality,Americans,physical_appearance,Fat man,0.5893419527980898,0.5672897718225917,0.5772813056329531
nationality,Americans,physical_appearance,Fat woman,0.5934278174586918,0.5858857788099265,0.5881931524006476
nationality,Americans,physical_appearance,Fatty,0.5967592807220561,0.6010677061110202,0.5983665131165513
nationality,Americans,race,Filipino,0.6002703250347194,0.5911958856242043,0.5950431092062853
nationality,Americans,nationality,Finns,0.6068247601998096,0.6051722022951865,0.6055237174338224
nationality,Americans,religion,Followers of Judaism,0.6017242816756971,0.6029985210169917,0.6019824112516753
nationality,Americans,nationality,French,0.6064629641188172,0.5946424879230462,0.6000714626856697
nationality,Americans,sexual_orientation,Gay,0.5784765578629005,0.5818160932644137,0.5794369961312484
nationality,Americans,nationality,Georgians,0.5990777025478227,0.592903493983405,0.5954950479524476
nationality,Americans,nationality,Germans,0.6041427019829025,0.601151552068473,0.6022476305335348
nationality,Americans,sexual_orientation,Heterosexual,0.5763134322576708,0.572652607769161,0.5739721531346763
nationality,Americans,religion,Hindus,0.5890571580874542,0.5653765115236479,0.5763504989149552
nationality,Americans,race,Hispanic Americans,0.5976412480278891,0.5730459543870015,0.5843135556142752
nationality,Americans,sexual_orientation,Homosexual,0.5775201794292245,0.5458861021151454,0.5605727546148419
nationality,Americans,region,Hong Kong Residents,0.6057240997041975,0.5783945038914681,0.5912718008671488
nationality,Americans,nationality,Icelanders,0.6107403940506397,0.6222325500751299,0.6161877673769754
nationality,Americans,race,Indian,0.6013923178153827,0.6058403768373611,0.603253647124857
nationality,Americans,nationality,Indians,0.6025802396636989,0.5915920853149146,0.5965147994658244
nationality,Americans,nationality,Indonesians,0.6025834834380519,0.5983325013269981,0.6000808799816739
nationality,Americans,nationality,Iranians,0.5954528816842607,0.589312862571595,0.5919454005280775
nationality,Americans,nationality,Iraqis,0.593219286041894,0.58819836943314,0.5903161313439825
nationality,Americans,nationality,Irish,0.6058312207460403,0.5937756192848979,0.5992864027001341
nationality,Americans,nationality,Italians,0.6048573797427806,0.5886646077162078,0.5962404990333969
nationality,Americans,nationality,Ivorians,0.6132692770943755,0.6177882546233753,0.6151679245725511
nationality,Americans,nationality,Japanese,0.607943095670545,0.5994912485403968,0.6032420905866647
