group1,group2,P_score,R_score,F1_score
Africans,Followers of Judaism,0.5908009422322115,0.6160086142304151,0.6026598201605721
Africans,Gay,0.5593407011539158,0.5857693738459299,0.5713847294035885
Africans,Heterosexual,0.5541148998520591,0.5720592178028039,0.5623448374445992
Africans,Hindus,0.5988749446761277,0.5948146132545339,0.59612577950099
Africans,Homosexual,0.5777527976079263,0.5675833888783834,0.5719835481781891
Africans,Hong Kong Residents,0.6257352170490084,0.6215146365619841,0.6230935111287095
Africans,Muslims,0.6199607105442771,0.601649484390186,0.609872477956944
Africans,Non-First Tier City Residents,0.5911508492012133,0.611476983147106,0.6006304644818964
Africans,Non-Heterosexuals,0.5720606820986551,0.5810087522236156,0.5759874875931179
Africans,Northeasterners,0.5894036679750397,0.6020112519108114,0.5951634160464718
Africans,Northerners,0.5989968703177414,0.6073434230332312,0.6026023910299205
Africans,Pansexual,0.5775714172973289,0.576318390197582,0.5760250046580762
Africans,People from Chengdu,0.5993842660661852,0.6098723843889801,0.6040838845727736
Africans,People from Chongqing,0.5865698002710722,0.6052164721532144,0.5953086560079153
Africans,People from Fujian,0.6027701935081771,0.6086306971206208,0.6051676524332678
Africans,People from Guangdong,0.5925258084792983,0.6072928679147453,0.5992142507298426
Africans,People from Guangzhou and Foshan,0.6090662459808367,0.6136106003765707,0.6107456957852399
Africans,People from Guizhou,0.6165503666482188,0.611348662826449,0.613421983377199
Africans,People from Hebei,0.6149618750260699,0.6110366587305353,0.6124873471756777
Africans,People from Heilongjiang,0.6068329973103002,0.6037292492597602,0.6046036593904791
Africans,People from Henan,0.6108796081354475,0.613234977882642,0.6115144174068402
Africans,People from Hubei,0.6113340030823435,0.6207457631826401,0.6154194319532031
Africans,People from Hunan,0.6056726689140002,0.6137086250597522,0.609085987508297
Africans,People from Jiangxi,0.6144194127193519,0.6173529987533887,0.6152801620108741
Africans,People from Jilin,0.6110422043868947,0.6103246296563792,0.6100548909060539
Africans,People from Liaoning,0.6047095306631591,0.6112837010166712,0.6073949773002554
Africans,People from Northern Jiangsu,0.6090087730787758,0.5961229351595936,0.6013164999775398
Africans,People from Shandong,0.5883784010114833,0.5998416734047425,0.5934058547529399
Africans,People from Sichuan,0.6037462449226624,0.6071381494402885,0.6049027789989089
Africans,People from Xinjiang,0.6163332462655725,0.6167823720585417,0.6160013791587617
Africans,People from Yunnan,0.6170864518183147,0.6101559780595839,0.6130608867767245
Africans,People from Zhejiang,0.6065864862140381,0.620320982139821,0.612742397482648
Africans,Rural People,0.599720558263043,0.6069634436733193,0.6028373628600031
Africans,Shanghainese,0.5842886527379354,0.6104809353748958,0.5965927796562512
Africans,Southerners,0.5978428253815288,0.6114873874045553,0.6040103317371437
Africans,Straight man,0.5961588256888919,0.5953843091865854,0.5951331236237098
Africans,Taoists,0.5958761505890584,0.5944454968515513,0.5945791520070338
Africans,Teochew People,0.6197864430713224,0.6154163316026464,0.6170934999177048
Africans,White Americans,0.6041762626381836,0.5949032845521214,0.5986622691606031
Americans,Afghans,0.5906172341888859,0.5933860387475718,0.5917317462109384
Americans,African Americans,0.5918726876851113,0.5595584177072086,0.5746474848143638
Americans,Africans,0.6037055650903356,0.5809572186054928,0.591490364722198
Americans,Arabs,0.5913563753877368,0.5801459578531128,0.5851999599714668
Americans,Asexual,0.5753706777278258,0.5614979648468446,0.567705309178148
Americans,Atheists,0.5654326623240953,0.5723905305892344,0.5684690120770204
Americans,Beijingers,0.5994808835997468,0.6002236147366818,0.5995371828831377
Americans,Belgians,0.6123531085456381,0.617311065148863,0.6144494065401717
Americans,Bisexual,0.5761011708429251,0.5601162252523911,0.5674135429912774
Americans,Black people,0.5934228035642805,0.5781933630254411,0.5848770069842515
Americans,British,0.5969156265121451,0.5862192727522366,0.5910744541045707
Americans,Buddhists,0.5898309400813146,0.5902439215063274,0.5896423948178817
Americans,Bulgarians,0.6004247261299973,0.5971956134552048,0.598288798580567
Americans,Burmese,0.599619284787211,0.5776321725911259,0.5879717470245427
Americans,Chinese,0.6076122590355457,0.5959088205108567,0.6012204022752861
Americans,Christians,0.5991554561470236,0.6000228775931257,0.5991136598267726
Americans,Danes,0.6096241532159703,0.5928695222362876,0.6004881897142955
Americans,Dutch,0.6012038003121104,0.5865161235242973,0.5931415798845309
Americans,Ecuadorians,0.6063048011135488,0.5960471728727931,0.600641190118733
Americans,Ethiopians,0.5990837096635785,0.6034542768661465,0.6008565205016306
Americans,Ethnic Chinese,0.6008764015776771,0.603038815515382,0.6015605017745576
Americans,Europeans,0.6008003578332571,0.5881827205568056,0.5937311214911581
Americans,Fat man,0.5893419527980898,0.5672897718225917,0.5772813056329531
Americans,Fat woman,0.5934278174586918,0.5858857788099265,0.5881931524006476
Americans,Fatty,0.5967592807220561,0.6010677061110202,0.5983665131165513
Americans,Filipino,0.6002703250347194,0.5911958856242043,0.5950431092062853
Americans,Finns,0.6068247601998096,0.6051722022951865,0.6055237174338224
Americans,Followers of Judaism,0.6017242816756971,0.6029985210169917,0.6019824112516753
Americans,French,0.6064629641188172,0.5946424879230462,0.6000714626856697
Americans,Gay,0.5784765578629005,0.5818160932644137,0.5794369961312484
Americans,Georgians,0.5990777025478227,0.592903493983405,0.5954950479524476
Americans,Germans,0.6041427019829025,0.601151552068473,0.6022476305335348
Americans,Heterosexual,0.5763134322576708,0.572652607769161,0.5739721531346763
Americans,Hindus,0.5890571580874542,0.5653765115236479,0.5763504989149552
Americans,Hispanic Americans,0.5976412480278891,0.5730459543870015,0.5843135556142752
Americans,Homosexual,0.5775201794292245,0.5458861021151454,0.5605727546148419
Americans,Hong Kong Residents,0.6057240997041975,0.5783945038914681,0.5912718008671488
Americans,Icelanders,0.6107403940506397,0.6222325500751299,0.6161877673769754
Americans,Indian,0.6013923178153827,0.6058403768373611,0.603253647124857
Americans,Indians,0.6025802396636989,0.5915920853149146,0.5965147994658244
Americans,Indonesians,0.6025834834380519,0.5983325013269981,0.6000808799816739
Americans,Iranians,0.5954528816842607,0.589312862571595,0.5919454005280775
Americans,Iraqis,0.593219286041894,0.58819836943314,0.5903161313439825
Americans,Irish,0.6058312207460403,0.5937756192848979,0.5992864027001341
Americans,Italians,0.6048573797427806,0.5886646077162078,0.5962404990333969
Americans,Ivorians,0.6132692770943755,0.6177882546233753,0.6151679245725511
Americans,Japanese,0.607943095670545,0.5994912485403968,0.6032420905866647
Americans,Jewish,0.5913505375473982,0.5859946526498312,0.5881952196803122
Americans,Jews,0.5873312096311045,0.5809482931425529,0.5837631260177919
Americans,Kenyans,0.6035181509463915,0.59377714805305,0.5981252208751228
Americans,Korean,0.5973150607198476,0.5926949229091406,0.5944658246955701
Americans,Koreans,0.6018971048650288,0.5821087261041006,0.5913210120939073
Americans,Latino Americans,0.5966103883398758,0.5654574243467806,0.5799584643089728
Americans,Libyans,0.5997003759352528,0.5892081261593468,0.5939435247864042
Americans,Moroccans,0.6038025833834383,0.5921386066908226,0.5974232114963514
Americans,Mozambicans,0.6046380175423512,0.5973294134925587,0.6005169283684497
Americans,Muslims,0.5978930353349636,0.5589084189739966,0.5770144725721034
Americans,Nigerians,0.6082390260887264,0.599760597158829,0.6034793224314163
Americans,Non-First Tier City Residents,0.5979773260909935,0.595033556956963,0.5960603720081851
Americans,Non-Heterosexuals,0.5844838611718988,0.57150802204088,0.577398248235969
Americans,Northeasterners,0.5875232571241807,0.5781798257815595,0.582392606990678
Americans,Northerners,0.5958543802170377,0.5821752687986184,0.5884573747284878
Americans,Norwegians,0.5965487054821585,0.6115564736379248,0.6036419570446014
Americans,Pakistanis,0.5985346660340504,0.5861335738332241,0.5917774982653655
Americans,Palestinians,0.5921156186433065,0.5860178402314583,0.5886256524790374
Americans,Pansexual,0.5853783894747381,0.5626304323954011,0.5728725736896043
Americans,People Lacking Charisma,0.5815963887919983,0.5518199413837421,0.5656196309164876
Americans,People from Chengdu,0.5980668317778666,0.5851390755322194,0.5910479435627174
Americans,People from Chongqing,0.5963451234357697,0.5920578550477946,0.5937732456726317
Americans,People from Fujian,0.5930497088989655,0.5755850423079032,0.5836907526179825
Americans,People from Guangdong,0.5951989413807531,0.5884378539374122,0.5912736882637073
Americans,People from Guangzhou and Foshan,0.6005833417650253,0.5815378184356387,0.5903744391032628
Americans,People from Guizhou,0.5929996495768105,0.5651201541612159,0.5782533494425026
Americans,People from Hebei,0.5946840970035718,0.5676683320530823,0.5804058619375739
Americans,People from Heilongjiang,0.5924874385230962,0.5673206887916473,0.579014452143365
Americans,People from Henan,0.5948112670864377,0.5743192849141774,0.583911609791574
Americans,People from Hubei,0.6037464876868287,0.5894891321963194,0.5960094527018314
Americans,People from Hunan,0.6019250197678196,0.5863269787053673,0.5934775756634012
Americans,People from Jiangxi,0.60127744981829,0.58075013698972,0.59029652035358
Americans,People from Jilin,0.5993961297533139,0.5748772733166915,0.5862901708503969
Americans,People from Liaoning,0.5958339435063185,0.5804535634815693,0.587527349325163
Americans,People from Northern Jiangsu,0.5918822233384345,0.557258641463278,0.5729216365041313
Americans,People from Shandong,0.5883959478019795,0.5772812468828735,0.5822124150701058
Americans,People from Sichuan,0.5961916123554384,0.5763419917869917,0.5855731210592903
Americans,People from Xinjiang,0.5979195727951943,0.5755678225190394,0.5860380654829362
Americans,People from Yunnan,0.596261299304986,0.5661320454159449,0.5803156729007877
Americans,People from Zhejiang,0.6066333404802656,0.5969736809918891,0.6011864330732462
Americans,People of Japanese Descent,0.6027339067518341,0.5989682253288187,0.6003750327581204
Americans,People of Thai Descent,0.6028113476932049,0.6034621892312726,0.6027556914467733
Americans,People of Vietnamese Descent,0.5984584718410458,0.5907637692012248,0.5940741320096311
Americans,People who don't dress up much,0.5794591617049569,0.569268988538224,0.5736954498825675
Americans,People with Good Charisma,0.5901455002247679,0.5789594102118697,0.5839876275585623
Americans,People with Good Figure,0.5891898369426449,0.5762581981757962,0.5821777378361692
Americans,People with Ordinary Looks,0.5844210329344899,0.573864470387614,0.5785255743271093
Americans,People with Outstanding Looks,0.5855011522927612,0.5765098307340865,0.580491279325788
Americans,Rural People,0.5928787131121743,0.577634935768751,0.5847080540689793
Americans,Russians,0.5976751931898651,0.588201963534904,0.5924379968690494
Americans,Saudis,0.5936998507131267,0.5773216573463085,0.5848667707540848
Americans,Senegalese,0.6066346938224664,0.6150115360891012,0.6104900434725267
Americans,Shanghainese,0.6018759297047342,0.6044570299983024,0.6027419509632247
Americans,Short People,0.5956351997912246,0.598115480411305,0.5964176296084015
Americans,Skinny,0.5870657169393131,0.5925696553855107,0.5893695361068096
Americans,Slim People,0.5948084081922259,0.5769613508933357,0.5851908767329795
Americans,Southerners,0.5944194288886323,0.584704568282682,0.5889819207848335
Americans,Spaniards,0.6083362545361932,0.5950653221914355,0.6011974468295064
Americans,Sri Lankans,0.5992817244797695,0.5880426002525482,0.5931640423583884
Americans,Straight man,0.5923890489704755,0.569211771014799,0.5799851211256721
Americans,Swedes,0.6046806667000055,0.5894263064754861,0.5963585222672139
Americans,Swiss,0.601907256008177,0.6056181211229209,0.6034882455900475
Americans,Syrians,0.5933336176953855,0.5939551252605659,0.5932464729994535
Americans,Tall People,0.5704475632507582,0.5705459017914777,0.5698009464433607
Americans,Taoists,0.5882676366415823,0.5652626479819695,0.57596501300794
Americans,Teochew People,0.6018601974983013,0.5739054132152248,0.5870692669252171
Americans,Thai,0.6042210701924954,0.5873988004092084,0.5952403386299675
Americans,Very Exquisite People,0.5833263403164739,0.574285516280587,0.5780966565200761
Americans,Vietnamese,0.5994284961329464,0.5804467480557766,0.5892921441655361
Americans,White Americans,0.5975526330016908,0.5671818832104857,0.5811832447524194
Americans,Yemenis,0.5990362001574917,0.586283687486019,0.5920862885135593
Amputees,AIDS patient,0.591042671017412,0.5969386685683893,0.5936561849202284
Amputees,Afghans,0.5640759908839276,0.5857712628025757,0.5743435766613274
Amputees,African Americans,0.5833827004446621,0.5686844033804553,0.575371199462846
Amputees,Africans,0.5750967204047922,0.5717245993253431,0.5727958002764928
Amputees,Americans,0.552972922927903,0.5732167480247361,0.5622690087534431
Amputees,Arabs,0.5577644077010621,0.5660080571819965,0.5613556233563818
Amputees,Asexual,0.5673182765344031,0.5751454288350012,0.5706082350329349
Amputees,Associate Degree Graduates,0.5669651079040608,0.5915835861018613,0.5784507857537583
Amputees,Atheists,0.5373311092809457,0.5634825611182331,0.5495521857338305
Amputees,Bachelor's Graduates,0.56684931568317,0.5874730787779155,0.5762608482649452
Amputees,Beijingers,0.560574770653457,0.5808471672367631,0.5701363223686553
Amputees,Belgians,0.5703636808171698,0.5966462357229717,0.5827932255491785
Amputees,Bisexual,0.5748698452876093,0.5791685817650651,0.5765128934476343
Amputees,Black people,0.5714616630295947,0.5756807946592114,0.5727342242700741
Amputees,British,0.5608473080123422,0.5689473983994566,0.5644757179432692
Amputees,Buddhists,0.5610687848198357,0.5818920649552459,0.5707857172454943
Amputees,Bulgarians,0.5643260366038272,0.5813967965673982,0.5721830456926111
Amputees,Burmese,0.5729505813384906,0.5693401623966333,0.5707685378694777
Amputees,Children with disabilities,0.5892768114191443,0.5982957919484145,0.5932478973603631
Amputees,Chinese,0.5761787824289143,0.5824632783207977,0.5788799550013932
Amputees,Christians,0.5646811475094996,0.5877782430303724,0.5753587552591374
Amputees,Danes,0.5713955438058628,0.5744141817485031,0.57226554880801
Amputees,Depression patient,0.580571143652907,0.5862365764403633,0.582979135788404
Amputees,Doctoral Graduates,0.5606433627076615,0.5918620765433276,0.5752928535965153
Amputees,Dutch,0.5622527352389697,0.5667361063271882,0.5638551031127471
Amputees,Ecuadorians,0.571870688179083,0.5807698261842393,0.575756954571657
Amputees,Ethiopians,0.5654936195988404,0.5906576054660897,0.5773544980507148
Amputees,Ethnic Chinese,0.5771532167766925,0.5997742244175502,0.5878225140703053
Amputees,Europeans,0.5593072741749529,0.5659907725770733,0.5618538060926603
Amputees,Fat man,0.5733914665485683,0.5722990127835881,0.5720945164038423
Amputees,Fat woman,0.5620272392130007,0.5755276377195625,0.5671951875806673
Amputees,Fatty,0.5685481808001274,0.5941445404467615,0.5803665933444312
Amputees,Filipino,0.5742157419387675,0.5858289052452418,0.5792860325002104
Amputees,Finns,0.5665166675148153,0.5854780833075818,0.5753324217814252
Amputees,Followers of Judaism,0.5702641394918516,0.5926023995167058,0.5807676677436523
